#{"t_start": 1788917266.2472556, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
951.53514,150,71.415713,951.5351395088549,0.0,951.5351395088549
964.564182,145,71.493707,964.5641822821711,0.0,964.5641822821711
968.242551,165,71.58001,1005.4668083532722,-37.22425740659103,968.2425509466811
-48.268905,24,71.595126,-15.976792691836778,-32.292112218707885,-48.26890491054468
931.732518,153,71.675483,946.2590490720086,-14.526530988899905,931.7325180831087
998.005693,166,71.771079,1008.7771671710468,-10.771473702919039,998.0056934681278
222.732955,82,71.824365,262.18154129373465,-39.448586416388224,222.73295487734637
990.663793,166,71.951354,990.663792734378,0.0,990.663792734378
57.336524,45,71.987411,83.50655405681962,-26.1700303774695,57.336523679350165
910.578041,155,72.084411,950.2245772958335,-39.64653588421777,910.5780414116157
115.768511,55,72.120877,138.71158333743665,-22.943071870133174,115.76851146730348
300.729351,93,72.790281,345.3556983217919,-44.626347669961966,300.7293506518299
345.9001,97,72.841755,388.2671297342156,-42.367029568795445,345.90010016542016
59.54247,54,72.869116,105.12547009168236,-45.58300057217679,59.54246951950563
407.204473,111,72.929766,437.26307398121224,-30.058600917994404,407.2044730632179
139.599401,69,72.966274,182.62994942113696,-43.030548377188055,139.59940104394892
331.164742,99,73.020873,374.42856947767393,-43.26382780142957,331.16474167624443
51.639671,48,73.04812,100.48000196696319,-48.84033117884532,51.639670788117996
192.429427,76,73.088959,236.43473587897714,-44.00530873689467,192.42942714208246
962.33378,150,76.681211,962.8391381420837,-0.5053579371114383,962.3337802049723
61.590931,51,76.712593,107.07434099567499,-45.4834102386682,61.59093075700682
954.96883,144,76.809442,954.968829592967,0.0,954.968829592967
268.339509,90,76.87008,306.1743222101701,-37.83481353993028,268.3395086702398
936.714253,149,76.956886,959.5294800691762,-22.81522697847786,936.7142530906984
-49.673044,26,76.973493,-15.10690177942756,-34.56614243264138,-49.67304421206896
120.634177,66,77.009394,170.559119888195,-49.92494259564008,120.63417729255488
425.653911,120,77.074503,458.72402672530893,-33.07011620994794,425.65391051536096
312.040517,96,77.127494,359.1692373567165,-47.12872008309634,312.0405172736202
23.435153,41,77.149748,71.26492799221208,-47.829775058833704,23.43515293337836
950.803923,156,77.232818,1012.1916346715115,-61.387711876119305,950.8039227953919
969.768397,157,77.316834,1010.6790892123469,-40.910692405069895,969.7683968072769
