scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
32,crossing_down,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,221.8148388841703,70,14.0,39.3,80.58664127431433,45.616973383739655,9.336635619186886,4.336635619186886,3.649877089510333,-0.35012291048966704,70,14.0,
33,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,376.5378675347363,95,19.0,54.30000000000004,77.48730849493273,30.236506830468123,4.859438647989637,-0.14056135201036302,13.955518202863356,9.955518202863356,80,16.0,
34,crossing_down,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,110.98338523510586,48,9.600000000000001,26.099999999999994,80.81289126703243,60.37794288516595,4.521157790657815,-0.4788422093421847,19.264602108926688,15.264602108926688,48,9.600000000000001,
35,crossing_up,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,4.236404290350137,29,5.800000000000001,14.7,74.21087796745225,64.53992625460289,4.921382362637963,-0.07861763736203731,36.000087249534715,32.000087249534715,29,5.800000000000001,
36,crossing_up,standard,legacy_corridor,blocking,True,success,none,990.9778385098019,146,29.200000000000003,84.90000000000003,79.48256024423623,2.6547763932560144,12.169010642035563,7.169010642035563,15.896558877713264,11.896558877713264,88,17.6,0.9361903444550789
37,crossing_up,standard,legacy_corridor,blocking,True,success,none,1008.5962736751522,150,30.0,87.29999999999997,81.19993247063817,2.46280105872915,5.906953584108324,0.906953584108324,15.486887147741186,11.486887147741186,79,15.8,0.9301252287587423
38,crossing_up,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,90.50418626543103,45,9.0,24.30000000000001,71.83195172884778,53.487323711222324,4.915342388990197,-0.08465761100980274,25.7226317297389,21.7226317297389,45,9.0,
39,crossing_down,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,244.60871377956585,74,14.8,41.69999999999999,72.27882543304496,34.96764487765379,12.030257632445627,7.030257632445627,3.8557526471860304,-0.1442473528139696,74,14.8,
40,crossing_down,standard,legacy_corridor,blocking,True,success,none,966.9577689026203,141,28.200000000000003,81.89999999999998,77.80402012326596,2.887051138893627,10.663183311868321,5.6631833118683215,6.169627504068727,2.1696275040687274,64,12.8,0.9499880356931133
41,crossing_up,standard,legacy_corridor,blocking,True,success,none,972.0519293339596,143,28.6,83.10000000000005,77.68313003086529,2.7629370974693073,8.014527300357829,3.0145273003578286,21.600842070374856,17.600842070374856,88,17.6,0.934815042489353
42,crossing_down,standard,legacy_corridor,blocking,True,success,none,1006.3938578237448,146,29.200000000000003,84.90000000000002,81.25345428873723,2.8614158122785964,6.7460445323497895,1.7460445323497895,7.908071110559045,3.908071110559045,70,14.0,0.957048931551675
43,crossing_up,standard,legacy_corridor,blocking,True,success,none,963.586158687071,141,28.200000000000003,81.90000000000006,76.85586108547378,2.7922452167666703,9.481848347268413,4.4818483472684125,20.305393729143642,16.305393729143642,96,19.200000000000003,0.9384110022646364
