scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
156,crossing_right,standard,conflict,two_sides,True,success,none,947.9778422161295,133,26.6,77.10000000000004,75.20485360979701,2.742069388184034,7.765267818683781,2.765267818683781,11.85535371900401,7.855353719004009,64,12.8,0.9754196317742798,0.1187481210852406,0.14232000103220344,0.8467585258655828,0.9253731343283582
157,crossing_right,standard,conflict,mixed,True,success,none,931.2780789328983,134,26.8,77.70000000000009,73.4250949937241,2.623017215824042,6.890257421879821,1.890257421879821,13.78181205528242,9.78181205528242,73,14.600000000000001,0.9449819175511457,0.12129552172820098,0.17597499536350364,1.1874455515539741,0.9259259259259259
158,crossing_right,standard,conflict,mixed,False,static_collision_1,static_collision_1,75.06511799348245,39,7.800000000000001,20.699999999999992,77.62221271197578,60.79505788756856,4.836181795083227,-0.16381820491677335,26.384475387033106,22.384475387033106,39,7.800000000000001,,0.14372307878847307,0.23134000366553673,0.31866644044537024,0.75
159,crossing_right,standard,time_separated,blocking,False,static_collision_1,static_collision_1,81.16100328836187,40,8.0,21.299999999999994,79.34919129858561,61.89702163643536,4.8302688675302266,-0.16973113246977345,28.8631852870803,24.8631852870803,40,8.0,,0.12556500078062527,0.15134500281419605,0.32797004147255393,0.7560975609756098
160,crossing_right,standard,conflict,clear,True,success,none,997.1821320793746,142,28.400000000000002,82.49051764011385,80.2344272038479,2.8062139959104018,7.443341685428484,2.443341685428484,13.968653081985085,9.968653081985085,70,14.0,0.9726503057465499,0.127595775653313,0.19908000758732652,0.89862610189203,0.9300699300699301
161,crossing_right,standard,conflict,mixed,True,success,none,983.1565769748329,142,28.400000000000002,82.49999999999991,78.53351820445441,2.4122437189469186,6.114606075454497,1.114606075454497,15.650402843369514,11.650402843369514,74,14.8,0.9519214327812665,0.12050140831491608,0.15166000739554866,1.0783212442417025,0.9300699300699301
162,crossing_right,standard,time_separated,blocking,False,dynamic_collision,dynamic_collision,209.25717987459453,71,14.200000000000001,39.900000000000006,78.70456196483218,44.98192629318723,8.683853065643044,3.683853065643044,3.340834460711429,-0.6591655392885709,71,14.200000000000001,,0.12030422525204927,0.16200000391108915,0.41579347230639174,0.8611111111111112
163,crossing_right,standard,conflict,mixed,True,success,none,959.9548755911976,139,27.8,80.7,76.59074311487736,2.900255555757561,8.964906622979752,3.9649066229797523,16.37372945067231,12.373729450672311,80,16.0,0.9490798403330527,0.11371582775400188,0.12811000051442534,1.1728027704507948,0.9285714285714286
164,crossing_right,standard,conflict,clear,True,success,none,953.1819483564589,137,27.400000000000002,79.5,75.53889449879199,2.5356996631460875,9.659200195221938,4.659200195221938,12.185363711534388,8.185363711534388,57,11.4,0.9501747735697106,0.11647664200443177,0.1341600000159815,1.170118874610046,0.927536231884058
165,crossing_right,standard,conflict,mixed,True,success,none,971.209273115295,140,28.0,81.29999999999994,77.2978208602366,2.4768441747736882,6.9965438246652205,1.9965438246652205,14.372104937318138,10.372104937318138,78,15.600000000000001,0.9507727043079539,0.12468357079861953,0.16501999998581574,1.1296384742903165,0.9290780141843972
