scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
22,22,head_on,False,static_collision_2,True,102,58.49999999999996,20.400000000000002,,-0.2818973370117135,5.8379796596915465,427.25704126644996,1.0,1.0,3.0,0.0,81.0,,True,terminal_censored,False
23,23,head_on,False,static_collision_2,True,101,57.90000000000002,20.200000000000003,,-0.02548474873245965,5.367552313571899,426.3602962220515,1.0,1.0,3.0,0.0,81.0,,True,terminal_censored,False
24,24,head_on,True,success,False,131,75.90000000000002,26.200000000000003,0.9510441971564549,1.019718406791914,5.776138784966763,918.3405783418892,1.0,1.0,,,,,False,no_risk,False
25,25,head_on,True,success,False,145,84.29999999999998,29.0,0.954694234405064,2.3052256994387523,5.753235582102853,1001.1363617259149,1.0,1.0,,,,,False,no_risk,False
26,26,head_on,False,static_collision_2,True,89,50.70000000000001,17.8,,-0.2497094794943715,8.584755618452029,354.88474085206224,1.0,1.0,3.0,0.0,66.0,,True,terminal_censored,False
27,27,head_on,True,success,False,140,81.30000000000001,28.0,0.9562903394657932,0.05890300162541795,6.145578715745435,971.5577575777726,1.0,1.0,3.0,0.0,81.0,,True,terminal_censored,False
28,28,head_on,True,success,False,140,81.30000000000004,28.0,0.9522210780263791,4.682344552409166,1.240559459161096,963.3496263315924,1.0,1.0,3.0,0.0,74.0,,True,terminal_censored,False
29,29,head_on,True,success,False,141,81.90000000000009,28.200000000000003,0.9944620979187722,12.511579658840347,17.514443914283955,1007.9272654512795,1.0,1.0,,,,,False,no_risk,False
30,30,head_on,True,success,False,147,85.49999999999999,29.400000000000002,0.9608926686056086,5.197105010910901,5.997221581234271,1014.6436112686314,1.0,1.0,,,,,False,no_risk,False
31,31,head_on,True,success,False,136,78.90000000000002,27.200000000000003,0.9481363101919272,4.063071375785585,5.1637790663763425,942.9825197726187,1.0,1.0,,,,,False,no_risk,False
32,32,head_on,False,static_collision_2,True,106,60.90000000000004,21.200000000000003,,-0.5431937909048017,5.971980630789572,450.04092782415785,1.0,1.0,3.0,0.0,85.0,,True,terminal_censored,False
33,33,head_on,False,static_collision_2,True,95,54.300000000000026,19.0,,-0.12406859910356083,5.587099718587176,387.4835554096204,1.0,1.0,3.0,0.0,73.0,,True,terminal_censored,False
34,34,head_on,False,static_collision_2,True,96,54.899999999999984,19.200000000000003,,-0.4249580708220666,18.086183754978567,418.0993881016867,1.0,1.0,3.0,0.0,75.0,,True,terminal_censored,False
35,35,head_on,True,success,False,141,81.89999999999998,28.200000000000003,0.9503764776959246,6.016678837867373,27.239327571462503,973.1549072963098,1.0,1.0,,,,,False,no_risk,False
36,36,head_on,False,dynamic_collision,True,83,47.099999999999994,16.6,,11.641215368202506,-0.11059626557150226,268.49486293177563,1.0,1.0,3.0,0.0,63.0,,True,terminal_censored,False
37,37,head_on,True,success,False,139,80.69999999999993,27.8,0.9360320957266598,20.91318800391985,7.643826552861185,950.9148445813803,1.0,1.0,,,,,False,no_risk,False
38,38,head_on,False,static_collision_2,True,101,57.90000000000002,20.200000000000003,,-0.10201517414976902,6.4082983874882,424.09443723138406,1.0,1.0,3.0,0.0,81.0,,True,terminal_censored,False
