scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
131,131,crossing_right,False,dynamic_collision,True,71,39.026835000515,14.200000000000001,,2.4828596039518906,-0.23277745792374116,211.19998333491725,0.0,0.0,2.938313841819763,0.0,46.0,,True,terminal_censored,False
132,132,crossing_right,True,success,False,150,85.59466207623474,30.0,0.9550863715279,4.00750880682641,2.3861532601207704,1007.5197324056106,0.0,0.0,2.938094347715378,0.0,53.0,,True,terminal_censored,False
133,133,crossing_right,False,dynamic_collision,True,84,46.96225268840789,16.8,,8.639178116816579,-0.33405839510661606,286.29115565595504,0.0,0.0,2.9482104972652765,0.0,62.0,,True,terminal_censored,False
134,134,crossing_right,False,dynamic_collision,True,63,34.493382221460344,12.600000000000001,,4.686058168271291,-0.0867958408247631,163.57523776730093,0.0,0.0,2.95658631835665,0.0,43.0,,True,terminal_censored,False
135,135,crossing_right,True,success,False,134,76.92232688069349,26.8,0.9721875851615405,11.095989174089198,24.617456025049094,946.277791898339,0.0,0.0,,,,,False,no_risk,False
136,136,crossing_right,True,success,False,144,82.87150177359572,28.8,0.9399148708073234,18.905488610106968,13.638810982421056,974.0638867405509,0.0,0.0,,,,,False,no_risk,False
137,137,crossing_right,True,success,False,136,78.09929814934735,27.200000000000003,0.9766650636354782,12.06012295550757,21.58490368482072,959.1632036263009,0.0,0.0,,,,,False,no_risk,False
138,138,crossing_right,True,success,False,136,77.93125888109203,27.200000000000003,0.9252090997852123,6.702974479079069,15.592083919869754,915.6349204023684,0.0,0.0,,,,,False,no_risk,False
139,139,crossing_right,True,success,False,142,81.35725525617597,28.400000000000002,0.9495864677973171,4.754143236850588,3.709027559625036,969.8097450790262,0.0,0.0,,,,,False,no_risk,False
140,140,crossing_right,True,success,False,150,86.22575828433031,30.0,0.9257130088549345,5.521625355030547,18.175212987934707,995.2258482882597,0.0,0.0,,,,,False,no_risk,False
141,141,crossing_right,True,success,False,150,85.9767545878887,30.0,0.9514989896152826,1.7286233314139032,2.6614139195442448,1012.018776342926,0.0,0.0,2.969921886920929,0.0,82.0,,True,terminal_censored,False
142,142,crossing_right,True,success,False,137,78.59197894334795,27.400000000000002,0.9620536608982404,3.926043123319843,25.183229804289187,950.7049029874402,0.0,0.0,,,,,False,no_risk,False
143,143,crossing_right,False,static_collision_2,True,98,55.5825377047062,19.6,,-0.20059375548012248,19.541438802296774,392.8497427369897,0.0,0.0,2.9743304513394833,0.0,75.0,,True,terminal_censored,False
144,144,crossing_right,True,success,False,139,79.68422175049774,27.8,0.9749132364967803,3.0952303974087645,25.18524911495843,970.7455290123163,0.0,0.0,,,,,False,no_risk,False
145,145,crossing_right,False,dynamic_collision,True,78,43.11889564990998,15.600000000000001,,1.5374044153486714,-0.3792183403763558,246.1423625988549,0.0,0.0,2.938881069421768,0.0,55.0,,True,terminal_censored,False
146,146,crossing_right,False,dynamic_collision,True,64,35.20461128354072,12.8,,14.067334418233493,-0.48219816398436155,170.5743214192465,0.0,0.0,2.9599024788899855,0.0,43.0,,True,terminal_censored,False
